GroupApproximation.Full.SK05.isCantorSpace_subshift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	159
GroupApproximation.Full.SK05.main	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	90
GroupApproximation.Full.SK05.main_printed	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	121
GroupApproximation.Full.SK05.main_printed_sk01	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	149
GroupApproximation.Full.SK05.perfectSpace_subshift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	119
GroupApproximation.Full.SK05.periodicApproximationsRemark	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	200
GroupApproximation.Full.SK05.periodicMatricial_printed	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	191
GroupApproximation.Full.SK05.printedFigureA	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	206
GroupApproximation.Full.SK05.printedFigureB	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	231
GroupApproximation.Full.SK05.printedIngredientsSimplicity	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	170
GroupApproximation.Full.SK05.printedMainProofRest	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	253
GroupApproximation.Full.SK05.printedMainTheoremSK01	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	178
GroupApproximation.Full.SK05.printedProofIngredients	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	248
GroupApproximation.Full.SK05.prod_coordIndicator_apply	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	185
GroupApproximation.Full.SK05.rest_conj_diagonal	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	78
GroupApproximation.Full.SK05.rest_cutoffModel_eq_sum	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	104
GroupApproximation.Full.SK05.rest_diagonal_mulVec_single	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	72
GroupApproximation.Full.SK05.rest_matrixUnits	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	87
GroupApproximation.Full.SK05.rest_models	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	158
GroupApproximation.Full.SK05.rest_theoremGeneralApplies	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	242
GroupApproximation.Full.SK05.subring_closure_printedGenerators_eq_top	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	167
GroupApproximation.Full.SK05.subshiftHomeo_zpow_apply_ne_self	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	151
GroupApproximation.Full.SK05.unit_zpow_mul_letterIndicator_mul_inv	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	174
GroupApproximation.Full.SK06.brownForm_gx	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	137
GroupApproximation.Full.SK06.brownFormulation_general	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	98
GroupApproximation.Full.SK06.exists_groupVonNeumann_embedding	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.GroupModel	160
GroupApproximation.Full.SK06.exists_gx_brownForm	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	177
GroupApproximation.Full.SK06.exists_tensorHyperfinite_embedding	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.TensorModel	173
GroupApproximation.Full.SK06.isBrownROmegaForm	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	85
GroupApproximation.Full.SK06.IsBrownROmegaForm	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	62
GroupApproximation.Full.SK06.printedBrownFactors	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Factors	57
GroupApproximation.Full.SK07.exists_subshift_conj_of_fg	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Itinerary	300
GroupApproximation.Full.SK07.isMinimal_of_conj	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Converse	72
GroupApproximation.Full.SK07.itineraryConjugacy_sentence	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Itinerary	276
GroupApproximation.Full.SK07.kazhdanEntriesGenerateRing_sentence	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Entries	125
GroupApproximation.Full.SK07.not_isSimpleGroup_of_invariant	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Restriction	215
GroupApproximation.Full.SK07.restrict_surjective	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Restriction	108
GroupApproximation.Full.SK07.restrictionNotSimple_sentence	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Restriction	178
GroupApproximation.Full.SK07.simpleKazhdan_of_conj_minimalSubshift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Converse	118
GroupApproximation.Full.SK07.simpleKazhdanIffMinimalSubshift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Converse	151
GroupApproximation.Full.SK07.subring_closure_entries_eq_top	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Entries	100
GroupApproximation.Full.SK08.displayedD	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	274
GroupApproximation.Full.SK08.displayedP	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	266
GroupApproximation.Full.SK08.fibonacciConjugateE44	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Generation	141
GroupApproximation.Full.SK08.fibonacciDisplay	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	295
GroupApproximation.Full.SK08.fibonacciGeneratesMatrices	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Endpoints	89
GroupApproximation.Full.SK08.fibonacciGeneratesSL15	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Endpoints	134
GroupApproximation.Full.SK08.fibonacciMatrixUnits	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Generation	160
GroupApproximation.Full.SK08.fibonacciModel_letter_false	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	227
GroupApproximation.Full.SK08.fibonacciModelGeneratesMatrixRing	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Generation	219
GroupApproximation.Full.SK08.fibonacciModelSetup	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	241
GroupApproximation.Full.SK08.fibonacciPeriodicWords	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Words	359
GroupApproximation.Full.SK08.fibonacciSL15	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Endpoints	123
GroupApproximation.Full.SK08.fibonacciWindowsEqual	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	320
GroupApproximation.Full.SK08.fibonacciWordsLengthThree	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Words	173
GroupApproximation.Full.SK08.fibonacciY	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Words	197
GroupApproximation.Full.SK08.five_le_of_periodic_words	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Words	299
GroupApproximation.Full.SK11.halflineA	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Halfline.HalflineA	34
GroupApproximation.Full.SK11.halflineB	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Halfline.HalflineB	37
GroupApproximation.Full.SK11.lamplighterHostSolvableWP	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Halfline.LamplighterHost	31
GroupApproximation.Full.SK12.corHost_countableLEFSubgroupOfHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.PrintedHost	129
GroupApproximation.Full.SK12.corHost_familyEmbedsIffLEFCountableClasses	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.PrintedHost	144
GroupApproximation.Full.SK12.corHost_recursivelyPresentedInstances	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.RecursiveHost	38
GroupApproximation.Full.SK12.corLef_hostWithSameTuringDegree	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.TuringDegree	42
GroupApproximation.Full.SK12.corLef_lefIffSubgroupOfHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.PrintedHost	112
GroupApproximation.Full.SK12.corLef_lefIffSubgroupOfSameTuringDegreeHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.TuringDegree	58
GroupApproximation.Full.SK12.corLef_lefSolvableWordProblemIffSubgroupOfHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.TuringDegree	94
GroupApproximation.Full.SK12.corLef_solvableWordProblemIffSubgroupOfHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.TuringDegree	72
GroupApproximation.Full.SK12.countableSubgroupsOfGeneral_iff	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.GeneralSubgroupsRemark	42
GroupApproximation.Full.SK13.sturmian_infinite_minimal	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.WordProblems.Endpoints	106
GroupApproximation.Full.SKRoot.cor_host	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Corollaries	57
GroupApproximation.Full.SKRoot.cor_lef	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Corollaries	40
GroupApproximation.Full.SKRoot.eq_elementary	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Proof	64
GroupApproximation.Full.SKRoot.intro_ozawa_thom	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Intro	31
GroupApproximation.Full.SKRoot.thm_general	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Main	102
GroupApproximation.Full.SKRoot.thm_main	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Main	62
GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.exists_isLEFHost_sameTuringDegree	GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.Sentence	51
GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.lefIffSubgroupOfSameTuringDegreeHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.Sentence	87
GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.manuscriptSentence_lefIffSubgroupOfSimpleKazhdanExpanderLimitSameTuringDegree	GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.Sentence	74
GroupApproximation.Pestov91.SimpleModCentre.levelIdeal	GroupApproximation.Pestov91.SimpleModCentre	99
GroupApproximation.Pestov91.SimpleModCentre.mem_levelIdeal	GroupApproximation.Pestov91.SimpleModCentre	115
GroupApproximation.SimpleKazhdanSofic.AsymptoticModels	GroupApproximation.Manuscript.SimpleKazhdanSofic.FiniteModelsAsymptotic	51
GroupApproximation.SimpleKazhdanSofic.center_units_matrix_zmodTwo_eq_bot	GroupApproximation.Manuscript.SimpleKazhdanSofic.TowerCopyGroup	136
GroupApproximation.SimpleKazhdanSofic.coefficientSubringFin	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRingPropertyT	149
GroupApproximation.SimpleKazhdanSofic.compactSpace_carrier	GroupApproximation.Manuscript.SimpleKazhdanSofic.MainAssembly	147
GroupApproximation.SimpleKazhdanSofic.det_units_matrix_zmodTwo	GroupApproximation.Manuscript.SimpleKazhdanSofic.TowerCopyGroup	127
GroupApproximation.SimpleKazhdanSofic.eventually_mapMatrix_eq_one	GroupApproximation.Manuscript.SimpleKazhdanSofic.MatricialMarkedLimit	130
GroupApproximation.SimpleKazhdanSofic.exists_asymptoticModels	GroupApproximation.Manuscript.SimpleKazhdanSofic.FiniteModelsAsymptotic	74
GroupApproximation.SimpleKazhdanSofic.exists_nat_word_eq_of_minimal	GroupApproximation.Manuscript.SimpleKazhdanSofic.MinimalSubshiftPeriodicWord	113
GroupApproximation.SimpleKazhdanSofic.General.blockFlatEquiv	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerCopy	39
GroupApproximation.SimpleKazhdanSofic.General.coeff_charFn_mul_apply	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRootCoefficients	114
GroupApproximation.SimpleKazhdanSofic.General.coeff_diag_eq_zero	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRoot	83
GroupApproximation.SimpleKazhdanSofic.General.coeff_mul_charFn_apply	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRootCoefficients	103
GroupApproximation.SimpleKazhdanSofic.General.commute_elGen_iff	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRootCoefficients	46
GroupApproximation.SimpleKazhdanSofic.General.copyGL	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerCopy	58
GroupApproximation.SimpleKazhdanSofic.General.copyGL_injective	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerCopy	113
GroupApproximation.SimpleKazhdanSofic.General.copyGL_mem_elementaryGroup	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerCopy	80
GroupApproximation.SimpleKazhdanSofic.General.copyGL_transvection	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerCopy	71
GroupApproximation.SimpleKazhdanSofic.General.epsilon_mul_epsilon	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerUnits	71
GroupApproximation.SimpleKazhdanSofic.General.epsilon_ne_zero	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerUnits	92
GroupApproximation.SimpleKazhdanSofic.General.epsilon_one_one	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralSimplicityNormalSubgroup	40
GroupApproximation.SimpleKazhdanSofic.General.epsilonHom	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerUnits	160
GroupApproximation.SimpleKazhdanSofic.General.epsilonHom_injective	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerUnits	199
GroupApproximation.SimpleKazhdanSofic.General.epsilonHom_single	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerUnits	171
GroupApproximation.SimpleKazhdanSofic.General.epsilonSpan_mul_mem	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralCommutatorSpan	39
GroupApproximation.SimpleKazhdanSofic.General.eq_top_of_generalCommutatorWitness	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralSimplicityNormalSubgroup	125
GroupApproximation.SimpleKazhdanSofic.General.eq_zero_of_forall_charFn_mul	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRoot	53
GroupApproximation.SimpleKazhdanSofic.General.eq_zero_of_forall_mul_charFn	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRoot	38
GroupApproximation.SimpleKazhdanSofic.General.exists_copyGL_eq	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralSimplicityNormalSubgroup	110
GroupApproximation.SimpleKazhdanSofic.General.exists_eq_one_of_ne_zero	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRootCoefficients	122
GroupApproximation.SimpleKazhdanSofic.General.exists_forall_coeff_charFn_mul_ne_zero	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRootCoefficients	159
GroupApproximation.SimpleKazhdanSofic.General.exists_forall_coeff_mul_charFn_ne_zero	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRootCoefficients	133
GroupApproximation.SimpleKazhdanSofic.General.exists_isSmall_not_commute_elGen	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRoot	217
