GroupApproximation.Full.SK01.printedIsSofic_iff	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Definitions.SoficPrinted	theorem	0	1	0
GroupApproximation.Full.SK02.commutator_mem_ne_one	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	1	0
GroupApproximation.Full.SK02.generalSimple	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	0	0
GroupApproximation.Full.SK02.generalSimple_printed	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	0	0
GroupApproximation.Full.SK02.stepOne_commutator	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	2	0
GroupApproximation.Full.SK02.stepOne_movedPointsDense	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	1	0
GroupApproximation.Full.SK02.stepOne_nonCommutingRoot	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	2	0
GroupApproximation.Full.SK02.stepOne_smallSets	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	1	0
GroupApproximation.Full.SK02.stepThree_charFn_smul_mem	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	5	0
GroupApproximation.Full.SK02.stepThree_eq_top_of_one_mem	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK02.stepThree_finiteCover	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	4	0
GroupApproximation.Full.SK02.stepThree_levelIdeal	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK02.stepThree_normalSubgroupEqTop	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	5	0
GroupApproximation.Full.SK02.stepThree_one_mem	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	5	0
GroupApproximation.Full.SK02.stepTwo_commutatorWitness	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK02.stepTwo_epsilon_mul_epsilon	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK02.stepTwo_epsilon_ne_zero	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK02.stepTwo_epsilonSpan_mul_mem	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK02.stepTwo_glSimple	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK02.stepTwo_mul_charFn_mul_mem	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK02.stepTwo_ringCopy	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK02.stepTwo_towerCopy	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralSimplicity.Endpoints	theorem	0	3	0
GroupApproximation.Full.SK03.closure_elementaryGenerators_eq_top	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Elementary	theorem	0	0	0
GroupApproximation.Full.SK03.elementaryGeneration	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Elementary	theorem	0	0	0
GroupApproximation.Full.SK03.elementaryGroup_fg	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Elementary	theorem	0	0	0
GroupApproximation.Full.SK03.elementaryGroup_hasKazhdanPropertyT	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Elementary	theorem	0	0	0
GroupApproximation.Full.SK03.generalInfiniteFGKazhdan	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Endpoints	theorem	0	0	0
GroupApproximation.Full.SK03.infinite_elementaryGroup_of_injective	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Elementary	theorem	0	0	0
GroupApproximation.Full.SK03.printedE12Infinite	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Endpoints	theorem	0	0	1
GroupApproximation.Full.SK03.printedEJZ	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Elementary	theorem	0	0	1
GroupApproximation.Full.SK03.printedGeneralElementaryIdentities	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Elementary	theorem	0	0	1
GroupApproximation.Full.SK03.printedGeneralPartA	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.PartA	theorem	0	0	1
GroupApproximation.Full.SK03.printedGeneralRing	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralRingT.Ring	theorem	0	0	1
GroupApproximation.Full.SK04.closure_range_elementaryLetterMarking	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Expanders	theorem	0	0	0
GroupApproximation.Full.SK04.coe_elementaryBlockEquivSL_apply	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Models	theorem	0	0	0
GroupApproximation.Full.SK04.eventually_entries_lift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.WordEntries	theorem	0	3	0
GroupApproximation.Full.SK04.eventually_lift_eq_one	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.WordEntries	theorem	0	3	0
GroupApproximation.Full.SK04.eventually_lift_ne_one	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.MarkedLimit	theorem	0	0	0
GroupApproximation.Full.SK04.isExpanderFamily_matricial	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Expanders	theorem	0	0	0
GroupApproximation.Full.SK04.isExpanderFamily_of_hasKazhdanPropertyT_images	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Expanders	theorem	0	0	0
GroupApproximation.Full.SK04.isExpanderFamily_slMarking	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Models	theorem	0	0	0
GroupApproximation.Full.SK04.isMarkedLimit_matricial	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.MarkedLimit	theorem	0	0	0
GroupApproximation.Full.SK04.isMarkedLimit_slMarking	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Models	theorem	0	0	0
GroupApproximation.Full.SK04.isSimpleGroup_sl	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Models	theorem	0	0	0
GroupApproximation.Full.SK04.lift_surjective_of_closure	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Expanders	theorem	0	0	0
GroupApproximation.Full.SK04.printedGeneralTheorem	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.GeneralTheorem	theorem	0	0	1
GroupApproximation.Full.SK04.tendsto_card_of_isMarkedLimit	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Expanders	theorem	0	0	0
GroupApproximation.Full.SK04.thm_general_b_printed	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.GeneralExpanders.Models	theorem	0	0	0
GroupApproximation.Full.SK05.covariance	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	2	0
GroupApproximation.Full.SK05.exists_periodic_sameWords_carrier	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	3	0
GroupApproximation.Full.SK05.exists_recurrence_segment	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	3	0
GroupApproximation.Full.SK05.forwardOrbit_dense	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	3	0
GroupApproximation.Full.SK05.ingredients_finiteModels	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	theorem	0	1	0
GroupApproximation.Full.SK05.ingredients_normal_contains_copy	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	theorem	0	1	0
GroupApproximation.Full.SK05.ingredients_propertyT	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	theorem	0	1	0
GroupApproximation.Full.SK05.IngredientsFiniteModels	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	abbrev	0	1	0
GroupApproximation.Full.SK05.IngredientsPropertyT	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	abbrev	0	1	0
GroupApproximation.Full.SK05.isCantorSpace_subshift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	2	0
GroupApproximation.Full.SK05.main	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	theorem	0	0	1
GroupApproximation.Full.SK05.main_printed	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	theorem	0	0	0
GroupApproximation.Full.SK05.main_printed_sk01	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	theorem	0	0	0
GroupApproximation.Full.SK05.perfectSpace_subshift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	2	0
GroupApproximation.Full.SK05.periodicApproximationsRemark	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	theorem	0	0	1
GroupApproximation.Full.SK05.periodicMatricial_printed	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	theorem	0	0	0
GroupApproximation.Full.SK05.printedFigureA	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	theorem	0	1	0
GroupApproximation.Full.SK05.printedFigureB	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	theorem	0	1	0
GroupApproximation.Full.SK05.printedIngredientsSimplicity	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	theorem	0	1	0
GroupApproximation.Full.SK05.printedMainProofRest	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	theorem	0	3	0
GroupApproximation.Full.SK05.printedMainTheoremSK01	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.Endpoints	theorem	0	0	1
GroupApproximation.Full.SK05.printedProofIngredients	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofIngredients	theorem	0	1	0
GroupApproximation.Full.SK05.prod_coordIndicator_apply	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	2	0
GroupApproximation.Full.SK05.rest_conj_diagonal	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	theorem	0	1	0
GroupApproximation.Full.SK05.rest_cutoffModel_eq_sum	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	theorem	0	2	0
GroupApproximation.Full.SK05.rest_diagonal_mulVec_single	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	theorem	0	1	0
GroupApproximation.Full.SK05.rest_matrixUnits	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	theorem	0	1	0
GroupApproximation.Full.SK05.rest_models	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	theorem	0	3	0
GroupApproximation.Full.SK05.rest_theoremGeneralApplies	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofRest	theorem	0	3	0
GroupApproximation.Full.SK05.subring_closure_printedGenerators_eq_top	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	2	0
GroupApproximation.Full.SK05.subshiftHomeo_zpow_apply_ne_self	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	2	0
GroupApproximation.Full.SK05.unit_zpow_mul_letterIndicator_mul_inv	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.MainTheorem.ProofSentences	theorem	0	2	0
GroupApproximation.Full.SK06.brownForm_gx	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	theorem	0	0	0
GroupApproximation.Full.SK06.brownFormulation_general	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	theorem	0	0	0
GroupApproximation.Full.SK06.exists_groupVonNeumann_embedding	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.GroupModel	theorem	0	3	0
GroupApproximation.Full.SK06.exists_gx_brownForm	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	theorem	0	0	1
GroupApproximation.Full.SK06.exists_tensorHyperfinite_embedding	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.TensorModel	theorem	0	2	0
GroupApproximation.Full.SK06.isBrownROmegaForm	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	theorem	0	0	0
GroupApproximation.Full.SK06.IsBrownROmegaForm	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Endpoints	def	0	0	0
GroupApproximation.Full.SK06.printedBrownFactors	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.BrownROmega.Factors	theorem	0	0	1
GroupApproximation.Full.SK07.exists_subshift_conj_of_fg	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Itinerary	theorem	0	5	0
GroupApproximation.Full.SK07.isMinimal_of_conj	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Converse	theorem	0	1	0
GroupApproximation.Full.SK07.itineraryConjugacy_sentence	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Itinerary	theorem	0	5	0
GroupApproximation.Full.SK07.kazhdanEntriesGenerateRing_sentence	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Entries	theorem	0	1	0
GroupApproximation.Full.SK07.not_isSimpleGroup_of_invariant	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Restriction	theorem	0	3	0
GroupApproximation.Full.SK07.restrict_surjective	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Restriction	theorem	0	3	0
GroupApproximation.Full.SK07.restrictionNotSimple_sentence	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Restriction	theorem	0	3	0
GroupApproximation.Full.SK07.simpleKazhdan_of_conj_minimalSubshift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Converse	theorem	0	1	0
GroupApproximation.Full.SK07.simpleKazhdanIffMinimalSubshift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Converse	theorem	0	1	0
GroupApproximation.Full.SK07.subring_closure_entries_eq_top	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Sharpness.Entries	theorem	0	1	0
GroupApproximation.Full.SK08.displayedD	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	def	0	0	0
GroupApproximation.Full.SK08.displayedP	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	def	0	0	0
GroupApproximation.Full.SK08.fibonacciConjugateE44	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Generation	theorem	0	0	0
GroupApproximation.Full.SK08.fibonacciDisplay	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	theorem	0	0	0
GroupApproximation.Full.SK08.fibonacciGeneratesMatrices	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Endpoints	theorem	0	0	1
GroupApproximation.Full.SK08.fibonacciGeneratesSL15	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Endpoints	theorem	0	0	1
GroupApproximation.Full.SK08.fibonacciMatrixUnits	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Generation	theorem	0	0	0
GroupApproximation.Full.SK08.fibonacciModel_letter_false	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	theorem	0	0	1
GroupApproximation.Full.SK08.fibonacciModelGeneratesMatrixRing	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Generation	theorem	0	0	1
GroupApproximation.Full.SK08.fibonacciModelSetup	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	theorem	0	0	0
GroupApproximation.Full.SK08.fibonacciPeriodicWords	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Words	theorem	0	0	0
GroupApproximation.Full.SK08.fibonacciSL15	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Endpoints	def	0	0	0
GroupApproximation.Full.SK08.fibonacciWindowsEqual	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Model	theorem	0	0	0
GroupApproximation.Full.SK08.fibonacciWordsLengthThree	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Words	theorem	0	0	1
GroupApproximation.Full.SK08.fibonacciY	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Words	def	0	0	0
GroupApproximation.Full.SK08.five_le_of_periodic_words	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Fibonacci.Words	theorem	0	0	0
GroupApproximation.Full.SK11.halflineA	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Halfline.HalflineA	theorem	0	0	0
GroupApproximation.Full.SK11.halflineB	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Halfline.HalflineB	theorem	0	0	0
GroupApproximation.Full.SK11.lamplighterHostSolvableWP	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Halfline.LamplighterHost	theorem	0	0	1
GroupApproximation.Full.SK12.corHost_countableLEFSubgroupOfHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.PrintedHost	theorem	0	0	0
GroupApproximation.Full.SK12.corHost_familyEmbedsIffLEFCountableClasses	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.PrintedHost	theorem	0	0	0
GroupApproximation.Full.SK12.corHost_recursivelyPresentedInstances	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.RecursiveHost	theorem	0	0	0
GroupApproximation.Full.SK12.corLef_hostWithSameTuringDegree	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.TuringDegree	theorem	0	0	0
GroupApproximation.Full.SK12.corLef_lefIffSubgroupOfHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.PrintedHost	theorem	0	0	0
GroupApproximation.Full.SK12.corLef_lefIffSubgroupOfSameTuringDegreeHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.TuringDegree	theorem	0	0	0
GroupApproximation.Full.SK12.corLef_lefSolvableWordProblemIffSubgroupOfHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.TuringDegree	theorem	0	0	0
GroupApproximation.Full.SK12.corLef_solvableWordProblemIffSubgroupOfHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.TuringDegree	theorem	0	0	0
GroupApproximation.Full.SK12.countableSubgroupsOfGeneral_iff	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LEFCorollaries.GeneralSubgroupsRemark	theorem	0	0	0
GroupApproximation.Full.SK13.sturmian_infinite_minimal	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.WordProblems.Endpoints	theorem	0	0	0
GroupApproximation.Full.SKRoot.cor_host	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Corollaries	theorem	0	0	1
GroupApproximation.Full.SKRoot.cor_lef	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Corollaries	theorem	0	0	1
GroupApproximation.Full.SKRoot.eq_elementary	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Proof	theorem	0	0	1
GroupApproximation.Full.SKRoot.intro_ozawa_thom	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Intro	theorem	0	0	1
GroupApproximation.Full.SKRoot.thm_general	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Main	theorem	0	0	1
GroupApproximation.Full.SKRoot.thm_main	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.Root.Main	theorem	0	0	1
GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.exists_isLEFHost_sameTuringDegree	GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.Sentence	theorem	0	0	0
GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.lefIffSubgroupOfSameTuringDegreeHost	GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.Sentence	theorem	0	0	0
GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.manuscriptSentence_lefIffSubgroupOfSimpleKazhdanExpanderLimitSameTuringDegree	GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.Sentence	theorem	0	0	0
GroupApproximation.Pestov91.SimpleModCentre.levelIdeal	GroupApproximation.Pestov91.SimpleModCentre	def	0	2	0
GroupApproximation.Pestov91.SimpleModCentre.mem_levelIdeal	GroupApproximation.Pestov91.SimpleModCentre	theorem	0	2	0
GroupApproximation.SimpleKazhdanSofic.AsymptoticModels	GroupApproximation.Manuscript.SimpleKazhdanSofic.FiniteModelsAsymptotic	abbrev	0	0	0
GroupApproximation.SimpleKazhdanSofic.center_units_matrix_zmodTwo_eq_bot	GroupApproximation.Manuscript.SimpleKazhdanSofic.TowerCopyGroup	theorem	0	1	0
GroupApproximation.SimpleKazhdanSofic.coefficientSubringFin	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRingPropertyT	def	0	0	0
GroupApproximation.SimpleKazhdanSofic.compactSpace_carrier	GroupApproximation.Manuscript.SimpleKazhdanSofic.MainAssembly	theorem	0	2	0
GroupApproximation.SimpleKazhdanSofic.det_units_matrix_zmodTwo	GroupApproximation.Manuscript.SimpleKazhdanSofic.TowerCopyGroup	theorem	0	1	0
GroupApproximation.SimpleKazhdanSofic.eventually_mapMatrix_eq_one	GroupApproximation.Manuscript.SimpleKazhdanSofic.MatricialMarkedLimit	theorem	0	3	0
GroupApproximation.SimpleKazhdanSofic.exists_asymptoticModels	GroupApproximation.Manuscript.SimpleKazhdanSofic.FiniteModelsAsymptotic	theorem	0	0	0
GroupApproximation.SimpleKazhdanSofic.exists_nat_word_eq_of_minimal	GroupApproximation.Manuscript.SimpleKazhdanSofic.MinimalSubshiftPeriodicWord	theorem	0	1	0
GroupApproximation.SimpleKazhdanSofic.General.blockFlatEquiv	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerCopy	def	0	1	0
GroupApproximation.SimpleKazhdanSofic.General.coeff_charFn_mul_apply	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRootCoefficients	theorem	0	2	0
GroupApproximation.SimpleKazhdanSofic.General.coeff_diag_eq_zero	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRoot	theorem	0	1	0
GroupApproximation.SimpleKazhdanSofic.General.coeff_mul_charFn_apply	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRootCoefficients	theorem	0	2	0
GroupApproximation.SimpleKazhdanSofic.General.commute_elGen_iff	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralRootCoefficients	theorem	0	1	0
GroupApproximation.SimpleKazhdanSofic.General.copyGL	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerCopy	def	0	2	0
GroupApproximation.SimpleKazhdanSofic.General.copyGL_injective	GroupApproximation.Manuscript.SimpleKazhdanSofic.GeneralTowerCopy	theorem	0	2	0
