# tip b06b155011bb5d9dacd4be4b5cfd4c0236bdada0
SKIP	gk/state/linttest/zz-lint-test-route-good.md	-	-	derived or private index
SKIP	gk/state/work-w7-2v-mixed-support-93377/specs.tsv	-	-	derived or private index
SKIP	gk/state/work-w7-2v-mixed-support-93377/paths.txt	-	-	derived or private index
SKIP	gk/state/work-w5-inf-c-2301/specs.tsv	-	-	derived or private index
SKIP	gk/state/work-w5-inf-c-2301/paths.txt	-	-	derived or private index
SKIP	gk/state/work-w7-v-cycle-c3-21831/specs.tsv	-	-	derived or private index
SKIP	gk/state/work-w7-v-cycle-c3-21831/paths.txt	-	-	derived or private index
SKIP	gk/state/work-coord-sweep-51307/specs.tsv	-	-	derived or private index
SKIP	gk/state/work-coord-sweep-51307/paths.txt	-	-	derived or private index
SKIP	gk/state/work-w7-sub-multiletter-66800/specs.tsv	-	-	derived or private index
SKIP	gk/state/work-w7-sub-multiletter-66800/paths.txt	-	-	derived or private index
SKIP	gk/state/work-w5-integer-marker-23408/specs.tsv	-	-	derived or private index
SKIP	gk/state/work-w5-integer-marker-23408/paths.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-ternary-anti-central-disjoint-defects-have-a-strict-deficit.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/scan43.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/s45.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v38-anti-central-flattening-from-general-state-upgrade.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/ca-artifact.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sb-semidihedral-and-gl2-f3-blocks-forced-states-2026-09-12.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-weakly-finite-leavitt-representations-killing-defect-are-trivial.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-twisted-leavitt-corner-fullness-equals-absence-of-k0-states.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-radu-lattice-residual-coincidences-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-sylvester-near-minimal-leavitt-defects-multiplicative-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/s41.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/c-anti-central-triangular-certificates-flatten-to-minors.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/us-commuting-jordan-certificates-flatten-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v39-sylvester-rank-functions-compress-to-commuting-kernels-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/us-two-root-gate-lower-bounds-hold-for-matrix-states.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/o-no-weakly-finite-representation-from-summand-obstruction.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/o-summand-no-weakly-finite-image-from-no-representation.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/r4-radu-bmw-coordinate-subgroups-are-sofic.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-separated-triangular-steps-flatten-to-minors.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-two-piece-left-inverses-are-corner-left-inverses-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/r4-art.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v44-radu-lattice-residual-coincidences-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sa-finite-dimensional-chart-reps-kill-one-transvection-lift-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-sylvester-leavitt-kazhdan-fixed-ideals-global-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-finite-dimensional-chart-reps-kill-one-transvection-lift-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/vh-radu-bmw-lattice-group-algebra-not-stably-finite.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-ternary-anti-central-matrix-state-defects-have-a-strict-deficit.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/s44.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sg-sylvester-rank-functions-compress-to-commuting-kernels.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v40-gl2-f3-anti-central-states-forced-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v43-matrix-state-deficit-gives-nonpositive-unit-class.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/us-two-root-gate-lower-bounds-matrix-states-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sg-sylvester-near-minimal-leavitt-defects-multiplicative-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/vh-radu-lattice-residual-coincidences-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-ternary-rank-kill-via-anti-central-defect-deficit.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-nilpotent-jordan-certificates-flatten-to-minors.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-nonpositive-unit-class-makes-matrix-state-deficit-vacuous.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/imp.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/o-no-weakly-finite-representation-from-defect-killing.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/c-ternary-weakly-finite-representations-give-anti-central-images.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v38-no-weakly-finite-representation-from-defect-killing.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-matrix-state-deficit-gives-nonpositive-unit-class.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v39-sylvester-near-minimal-leavitt-defects-multiplicative-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/c-rank-condition-rings-carry-sylvester-rank-functions.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-ternary-rank-kill-via-anti-central-defect-deficit.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/c-sylvester-rank-functions-iff-no-triangular-certificate.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v43-nonpositive-unit-class-makes-matrix-state-deficit-vacuous.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-rank-kill-makes-ternary-strict-deficit-vacuous.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v42-commuting-jordan-certificates-flatten-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sg-sylvester-leavitt-kazhdan-fixed-ideals-are-global.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sg-sylvester-leavitt-kazhdan-fixed-ideals-global-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-commuting-jordan-certificates-flatten-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/r4-radu-bmw-lattice-embeds-in-titz-witzel-kernel.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sb-semidihedral-blocks-not-full-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-nonpositive-unit-class-makes-matrix-state-deficit-vacuous.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v41-finite-dimensional-chart-reps-kill-one-transvection-lift-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sg-sylvester-rank-functions-are-submodular-on-stacked-rows.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-rank-condition-rings-have-weakly-finite-images.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-two-root-gate-lower-bounds-matrix-states-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/msg-15.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/us-ternary-anti-central-disjoint-defects-have-a-strict-deficit.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/scan.tmp	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/c-ternary-leavitt-units-have-no-weakly-finite-representation.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/msg-17.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-gl2-f3-anti-central-states-forced-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/vh-radu-lattice-anchored-linear-gadgets-2026-09-12.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-artifact.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sb-anti-central-lifted-trace-is-relatively-positive.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/vh-radu-lattice-one-sided-pairs-need-residual-coincidences.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/fs-artifact.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/msg-16.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/artifact.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/scanR.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-radu-lattice-one-sided-pairs-need-radius-five-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-matrix-state-deficit-gives-nonpositive-unit-class.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-ternary-anti-central-two-root-defect-has-a-uniform-gap.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sa-artifact.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/us-commuting-jordan-certificates-flatten-to-minors.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v43-lines.tsv	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v45-radu-lattice-one-sided-pairs-need-radius-five-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/c-ternary-anti-central-summand-has-no-weakly-finite-image.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/msg-18.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sb-gl2-f3-anti-central-states-are-forced-by-semidihedral-blocks.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sa-two-piece-left-inverses-are-corner-left-inverses-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/msg-19.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-semidihedral-blocks-not-full-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/msg-21.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sa-finite-dimensional-chart-reps-kill-one-transvection-lift.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sb-semidihedral-anti-central-blocks-are-not-full.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v38-summand-no-weakly-finite-image-from-no-representation.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sb-gl2-f3-anti-central-states-forced-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/r4-radu-lattice-one-sided-pairs-need-radius-five.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/msg-20.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v38-no-weakly-finite-representation-from-summand-obstruction.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/msg-22.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-anti-central-weakly-finite-images-carry-rank-functions.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-rank-kill-makes-ternary-strict-deficit-vacuous.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sa-one-transvection-s0-lift-refutes-ternary-surjunctivity.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sa-one-transvection-ternary-s0-lift-is-left-invertible.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-char-three-defect-gap-and-descent-2026-09-12.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-leavitt-rank-functions-killing-two-root-defect-are-augmentation.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v43-matrix-state-strict-deficit-restricts-to-rank-functions.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-rank-condition-rings-carry-sylvester-rank-functions.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-sylvester-rank-functions-iff-no-triangular-certificate.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sg-sylvester-near-minimal-leavitt-defects-are-multiplicative.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-matrix-state-deficit-item-two-2026-09-12.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v43-rank-kill-makes-ternary-strict-deficit-vacuous.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v40-semidihedral-blocks-not-full-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-odd-leavitt-unit-groups-mod-scalars-are-fp-simple.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-state-upgrade-kill-test-2026-09-12.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/s43.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sg-sylvester-rank-functions-are-submodular-on-stacked-rows-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/c-ternary-weakly-finite-representations-kill-two-root-defect.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v41-two-piece-left-inverses-are-corner-left-inverses-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sg-artifact.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/vl44.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/us-anti-central-weakly-finite-images-carry-rank-functions.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/c-weakly-finite-leavitt-representations-killing-defect-are-trivial.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/chk.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/vl45.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/r4-anti-central-state-obstruction-equals-stable-finiteness.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v39-sylvester-leavitt-kazhdan-fixed-ideals-global-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sa-two-piece-left-inverses-are-corner-left-inverses.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/md-matrix-state-strict-deficit-restricts-to-rank-functions.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-sylvester-rank-functions-compress-to-commuting-kernels-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/o-anti-central-flattening-from-general-state-upgrade.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-matrix-state-strict-deficit-restricts-to-rank-functions.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/main-sylvester-rank-functions-are-submodular-on-stacked-rows-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/us-two-root-certificates-separate-2026-09-12.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v39-sylvester-rank-functions-are-submodular-on-stacked-rows-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/v42-two-root-gate-lower-bounds-matrix-states-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/sg-sylvester-rank-functions-compress-to-commuting-kernels-proof.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/dep-leavitt-gl-equals-el-and-perfect-unit-group.md	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w6-wf-stage1-b.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w5-wf-binary.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w5-rgr-p.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w6-wf-stage1-a.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w6-upg-separate.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w4-upg-state.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w4-upg-kill.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w5-wf-obstruct.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w5-upg-flatten.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w6-wf-construct.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w5-binary-upg.n	-	-	derived or private index
SKIP	gk/state/work-w4-vf-linear-b/mon/w5-laminar-cycle.n	-	-	derived or private index
SKIP	gk/state/work-w7-sylv-global-71163/specs.tsv	-	-	derived or private index
SKIP	gk/state/work-w7-sylv-global-71163/paths.txt	-	-	derived or private index
SKIP	gk/state/work-w4-vf-gate/prev-binary-jacobson-el3-rank-radical-is-the-finitary-kernel.md	-	-	derived or private index
